# Constructed from biom file
#OTU ID	HBC	HCY	HY	HCN	C2_M	HAK	HCB	HCT	HBD	HAD	C10_M	HBI	C23_M	C13_M	C3_M	HCH	C24_M	HT	HDE	HCW	HK	C22_M	HCA	HF	HDB	C6_M	HCR	HAF	HBH	HBZ	HBJ	HAV	HBY	HM	HBR	HO	C19_M	HJ	HCJ	HAZ	HBL	HZ	HQ	HCQ	HDC	C9_M	C16_M	HP	HR	HCP	HL	HBG	HE	HAO	HAN	C7_M	HAE	HN	HU	HA	HAR	HAC	HCK	HAX	C4_M	C15_M	HCZ	HBB	HAL	HCO	HAG	HI	HDD	HDA	HBE	HBA	HBM	C14_M	HBF	HW	HCM	HBK	HC	HD	HG	HAA	C5_M	HAB	HAI	HBW	HAM	HCF	HAJ	C25_M	HBV	HAT	HCV	HCI	HAU	HCL	HS	HB	HCD	HCU	HAH	HAP	HV	HDF
f728e7e97861a1139a35d6f8fe5f527b	1117	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b27592bb76c2b5e8197c7d224af5553	1098	1176	18	2391	9535	61	285	106	1998	408	316	595	97	1565	825	436	864	584	3210	119	51	38	0	42	1157	264	296	53	6813	541	1424	2655	502	39	575	127	204	67	266	2	1411	22	218	3975	849	1210	933	54	666	222	819	4486	329	278	135	3442	473	191	1327	145	28	901	426	992	1600	499	10453	263	212	356	172	36	0	2638	21	80	8304	241	3726	61	297	2369	280	55	13	348	746	215	248	5492	1767	4581	91	507	4507	84	600	8	12298	149	231	371	3532	532	453	12	58	2524
74a0532daa0660cb2968fb86006e6ccf	1014	37	19	2452	6830	2124	1994	3	4146	1085	81	0	0	353	174	159	0	3361	499	3957	56	0	2365	104	508	333	3453	726	5	3503	3	24	572	58	298	33	4	21	3353	4	178	2	872	1633	1729	1714	21	1109	1452	10564	11080	52345	1015	0	198	30	0	11	6543	62	0	739	10631	116	887	717	4583	5320	4097	132	2924	340	33	6010	252	10	0	314	0	55	3951	489	89	32	35	262	0	1352	22	605	1088	4508	10	0	98	120	26515	38	0	132	1483	14	91	58	26	10	57	0
7fabeec677d585ac1d47db322f5d43e6	1012	0	20	2129	0	124	0	5	553	31	0	0	0	0	187	81	4734	7998	0	567	5	0	0	3	859	455	466	59	0	2	0	0	5	85	349	38	0	26	379	2	72	2	3	0	295	0	192	547	9532	8042	0	6467	0	0	0	0	0	6	1153	416	0	3838	0	22	574	150	739	769	115	74	743	46	7	1566	37	0	0	414	8490	119	2599	80	13	19	2	0	0	0	3	0	123	3801	0	0	0	137	3361	73	3	11	2677	0	0	26	0	0	97	0
ca69a2b97bd4669538b88cca46c76676	917	0	11	67	0	0	3484	0	320	35	579	0	19	0	0	781	0	7	0	10	0	0	0	2	0	0	878	0	0	6127	0	3	33	40	0	151	0	19	915	60	2	22	2	0	0	105	3	11	1157	3267	24	6434	4	0	0	0	0	201	635	69	0	0	176	0	0	12	0	1091	879	6	955	26	6	489	2	78	2	0	52	52	1747	4030	9	3	3	0	0	0	43	3	0	124	21	48	4	426	1129	0	0	120	948	0	0	0	0	0	54	1469
aa0145eaab3b65c4a7b1aa50f63895f0	867	0	0	222	2807	89	0	41	27	0	0	0	15	187	60	0	278	505	0	785	30	0	0	0	390	0	127	236	0	0	0	0	0	18	241	0	0	0	141	0	0	0	212	1114	358	75	0	0	0	0	337	0	0	0	0	117	838	0	0	0	0	0	0	2285	207	216	4243	415	0	19	0	23	2	559	15	96	0	0	0	25	0	0	284	374	7	0	211	48	435	3401	0	437	0	39	0	0	72	0	818	586	0	81	450	0	70	99	24	365
7913bb062bd2d94e43df070b300fe78f	662	0	0	0	1146	0	0	0	333	19	0	0	1066	0	81	0	50	0	0	4	0	0	3	24	0	0	0	361	0	0	69	9	1	0	0	0	0	0	0	3	0	0	0	7790	0	9280	8	0	0	395	0	70	0	0	0	92	0	3	0	0	0	0	0	0	261	607	100	15	0	165	0	0	0	0	69	0	119	0	572	0	0	5	56	41	0	0	43083	36	0	0	0	0	0	936	2	3	0	0	0	0	18	17	4469	0	8	0	0	12246
8c2d53258cc8dd6c627df6242edcb2e4	549	4	0	0	20983	0	19899	0	91	7	17	0	0	419	8	2	412	548	666	148	0	0	157	0	69	37	9	2353	0	32357	2	4	66	0	65	3	0	2	9	0	0	0	523	4447	0	2533	3	0	1059	0	2961	46	44	0	1159	0	0	0	2394	12	0	12138	0	1	26	119	1439	0	4	17	0	61	3	0	15	0	228	35	1346	2	83	8	198	38	64	1468	0	0	0	1114	1536	2	1705	0	0	6	0	0	11	8	6	57	608	0	13	0	6	9366
9be4dfff8b54cec4559425babf399e30	528	0	9	116	0	0	456	0	0	15	0	424	0	113	374	7	6331	1809	0	0	21	0	135	0	0	11	0	0	0	771	0	0	152	45	0	24	0	13	0	4	0	0	359	0	1124	2453	28	13	0	0	0	162	0	0	0	20	0	8	0	1094	0	477	0	81	2150	196	797	59	0	0	1308	524	0	0	7	0	0	0	0	37	0	1537	388	6	0	67	0	1286	0	2015	44	188	46	0	14	78	0	0	0	45	95	471	0	28	35	21	25	141
670b62e8be5c4e571c460e7334e491e8	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67fb7c8c4d6a557022a512e09c3ce243	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e31d712cc443eb54dcac0b7efb4ab70a	417	13	0	61	614	0	221	0	0	0	0	146	427	0	40	0	147	0	1814	0	0	2942	0	0	158	14	21	0	0	365	0	0	0	0	156	0	0	0	46	22	0	0	215	0	8	940	0	0	1683	3360	654	0	0	14	1031	27	0	28	0	0	0	0	0	95	233	133	77	0	0	0	60	0	0	8	55	0	0	7	0	0	58	1	0	48	6	0	0	4	0	0	12	126	0	531	152	0	0	43	0	0	7	0	54	0	37	0	0	1224
d7767388cc516f0bd320e85a64ec60df	385	0	0	0	0	122	86	0	14	60	0	0	0	0	352	0	0	959	0	161	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	1065	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	4042	0	5	0	148	0	3	0	0	0	0	47	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	2098	0	343	0	0	0	2	0	0
1786df9ca3304ac7baacca61e14f0d9e	307	0	0	0	2052	35	664	0	6	0	119	0	176	0	9	0	0	148	0	0	164	0	280	148	140	0	0	0	0	1074	130	0	263	0	188	0	25	2	0	0	25	0	65	0	0	1157	3	0	463	281	368	0	213	92	1870	0	0	9	96	37	9	894	0	7	0	153	62	0	28	11	115	573	0	2	2	3	0	0	0	0	19	18	9	21	10	164	0	45	7	1072	0	0	1022	152	0	53	0	318	38	0	9	76	0	0	25	7	42	0
271b2f36b76c7705a45ba53d538c3827	294	0	12	135	0	950	179	0	271	345	106	0	296	16	21	70	6285	202	0	1764	4	0	0	0	0	56	1785	0	0	331	0	6	547	45	0	31	0	12	1705	0	89	0	2	1772	102	67	2	288	1	3183	5876	0	3	33	0	0	0	4	1075	0	0	1385	613	74	0	1053	828	1293	280	41	0	805	7	329	374	0	6	72	0	48	169	426	15	3	0	2	0	369	0	288	72	298	0	7049	0	0	3033	0	0	16	1038	0	18	2	0	0	40	1481
936e63c17b6c6f15fc5f0b9015a3288c	291	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	7	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	2127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b0ae9ce09bad88191320a8d3dc305dbd	283	0	0	0	0	231	55	0	0	0	0	0	0	0	451	0	0	284	829	266	0	0	0	0	0	110	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	30	650	0	0	77	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	1616	0	172	0	155	0	0	0	0	0	0	68	0	85	0	0	0	341	491	70	0	0	0	0	180	742	0	0	0	0	0	218	0	0	0	0	7	0	17	0	0	3	0	0
8554f90809538e6c272bc3450f47f0b9	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	17	0	0	0	0	0	0	0	0	1925	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0
4b759b063793a7c363230849ea5b2ff4	242	0	16	311	4160	448	363	0	2268	90	185	188	0	253	248	100	7146	1466	0	462	12	0	0	3	76	61	1188	0	0	690	0	0	286	34	62	29	0	13	1212	0	150	2	507	227	111	183	33	143	73	569	631	79	54	0	0	36	0	17	216	49	0	205	540	263	1036	478	332	679	533	152	436	40	16	567	12	0	3	66	8783	66	437	249	41	4	0	85	0	432	2	217	130	559	1	0	35	179	1370	0	193	50	684	72	37	0	3	0	54	378
7a645485c3da256772f0fb2324df189b	238	2	23	52	571	401	210	0	0	781	287	97	27	833	129	30	592	2054	28	194	73	4	885	95	492	204	380	72	0	346	0	2	0	43	335	120	20	81	410	0	29	8	688	887	86	1924	195	408	510	340	1097	0	1054	132	76	423	770	141	316	234	230	0	0	93	0	213	0	690	93	242	270	23	2	46	20	63	163	216	195	72	725	9	566	184	21	542	0	1387	34	312	136	160	176	67	0	296	213	5	55	468	274	208	35	44	80	17	69	121
1ff0344528895c07e004e303699a38b2	221	0	0	724	26869	2777	220	5	8059	1987	247	0	10051	5689	3925	2163	4938	3238	2186	800	300	9098	6	0	11837	1000	1077	331	18439	409	8171	32	4592	52	4098	589	6864	136	951	465	1104	57	170	1582	23301	3894	2067	1390	0	1094	270	907	149	1348	431	824	0	35	502	46	116	671	3911	16056	7319	1817	292	1027	3993	3426	1402	0	34191	1120	101	1912	0	970	2921	79	790	1805	4283	0	135	169	4669	1549	218	0	6031	1264	8425	16829	0	115	230	1793	384	1236	503	21113	660	429	1148	31	52	2016
500dd035dec507ea07eef95fa30c9659	220	6	2	3378	422	28	170	0	375	58	116	0	0	252	74	57	141	149	46	242	9	75	0	0	41	26	474	2	0	371	0	19	225	9	30	11	3	7	439	0	206	0	42	188	344	6	17	41	0	221	71	0	0	17	0	0	0	6	50	9	4	0	63	202	193	5	422	111	6	13	33	3	5	128	5	8	0	26	229	9	91	290	12	2	0	8	0	77	7	1112	59	5336	6	24	12	18	97	0	1136	8	55	32	864	0	0	0	7	27
0a6016ba94a01212a196bd9f98b9e6f8	213	126	1558	5	125	17	0	12	2	2	12	48	31	120	30	312	0	115	374	8	8	8	9	13	21	70	36	3	17	7	964	22	1239	0	12	2	63	47	29	12	156	1	11	21	43	63	11	59	0	3	96	24	0	18	37	2	27	0	18	5	8	2	0	745	24	18	0	92	2	4	8	20	135	0	7	8	47	72	6	0	4	0	0	2	4	0	298	0	2	398	0	5	3	116	75	0	6	99	57	466	4	0	0	3	38	10	721	8
d8e46883efd6412e787a696cfece0b96	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	22	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	59	0	91	0	0	110	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	3	0	0
2564f709c38280987d8540b21dc8eefd	202	0	0	0	0	9	523	0	147	0	0	0	0	0	188	79	0	0	0	126	0	3672	0	0	284	31	0	20	0	911	10819	0	336	0	192	0	0	0	0	0	65	0	25	0	180	727	0	0	79	0	0	181	0	168	0	0	0	0	63	0	10	0	0	879	0	0	994	0	0	132	0	0	0	0	0	0	0	51	1204	11	33	207	0	0	0	0	0	0	14	0	0	0	0	0	2016	0	0	0	2160	0	0	0	497	10	0	0	12	440
8c304fae75743eb475ad3ddc28a7a1d2	200	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dea893901fc416ee4bd92837b696f6fe	193	0	0	0	1106	0	0	0	0	0	4	0	10	182	0	0	0	0	0	13	16	0	23	0	22	0	0	0	0	0	0	0	5	0	33	0	0	0	0	0	0	0	25	665	0	356	0	0	0	15	0	29	0	0	0	0	0	4	0	0	0	1431	0	27	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	63	11	0	0	0	0	0	0	48	0	0	34	0	0	0	0	0	0	0	0	297	0	0	0	0	438
025f6ac07f10329050fd38334c903908	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e8b5bfbfd4b7a43ea4d3707160e7524f	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1749cc43e50a614239242fef5390cae	161	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	1	75	0	0	0	20	0	0	730	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	218	0	34	108	0	0	0	0	0	3
2433c0ab2bd8257558e9ce3d49ca3811	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0cb062cf1ce5500254debd9fc0e8334	156	1489	502	128	0	70	247	4983	90	1516	0	0	248	0	119	1401	1668	0	0	0	11388	0	0	413	106	471	0	364	0	411	0	1	3	45243	34	2563	32488	6506	0	318	0	2	142	1016	34	1335	8603	1302	0	0	2055	0	477	485	320	174	0	268	453	308	873	1183	3	6	0	276	11	226	577	1023	277	2712	0	0	2652	2060	0	426	0	306	357	12	1354	2035	216	6799	2270	231	534	0	705	229	710	806	473	1471	0	1348	3167	517	233	807	139	15	31	14	301	86
2d1a324a3bc0d81fe92249864edbea91	156	181	0	0	18	16	206	31	3	225	0	42	756	0	15	272	144	0	557	0	9	0	0	0	0	65	0	134	0	395	2186	8	0	0	0	0	41	0	0	0	0	0	0	0	32	100	0	0	0	7	9	267	0	0	9	3656	0	0	0	0	0	118	0	0	75	111	7180	0	0	349	126	69	0	0	2	10	0	75	0	2	0	6060	2	6	0	40	404	0	12	553	0	0	745	1343	1160	0	495	602	1310	0	2	0	0	0	0	0	2	484
e5f3478c1b412a4e82587faf857fffa3	151	57413	0	4039	3758	2990	111	3176	31	769	643	9475	4	727	68	3846	482	5446	468	15	70	0	0	252	27036	122	343	188	1093	181	451	388	557	55	13408	113	10	15	401	9656	2	125	500	14834	1	60	25	404	105	43	3375	0	248	235	12165	0	144	518	936	109	35	4888	407	7506	290	236	50	1151	4794	1336	79	61	661	797	4668	401	1457	112	2947	0	2647	71	149	161	5	2173	78	68	722	9	9236	6543	21	18	2430	662	290	3202	3383	340	392	520	8	144	1382	63	58	10
a8cfd185a8dd1bb458c202b5bdeff3a8	151	0	0	0	0	0	84	4	0	16	14	214	0	0	0	0	54	0	294	0	41	0	52	10	0	7	0	346	0	106	0	0	1	0	0	0	0	6	0	0	0	0	90	0	5	473	3	0	41	0	20	21	0	0	413	0	0	4	0	0	0	0	0	42	0	12	131	2	40	36	6	0	0	0	0	0	0	2	29	0	0	46	10	4	0	342	0	17	0	0	144	0	0	0	0	0	6	0	0	0	0	4	0	0	4	0	0	0
90f1d53bba0b64aea6183bcb8b2fbb86	146	0	0	0	2728	0	0	0	89	6	0	636	115	600	0	47	130	0	0	2	195	0	234	0	0	4	7	0	0	0	0	0	95	0	0	0	0	99	9	0	0	0	389	0	0	0	0	0	266	400	168	0	194	0	0	0	0	14	130	5	0	1403	0	9	0	0	82	0	0	0	106	0	0	0	5	0	0	3	0	2	69	0	2	0	0	206	0	31	19	130	18	0	0	80	0	0	47	0	0	0	0	0	37	13	4	0	3	130
b8155fee3b2ab3b96619b811523b25ab	139	0	0	0	0	0	0	0	0	0	0	79	53	0	0	0	469	403	0	24	0	0	0	0	27	0	0	0	0	0	8	0	24	0	29	0	0	0	0	0	3	0	1	1208	3	27	0	0	0	15	0	0	235	0	0	0	581	11	0	8	0	0	0	9	0	0	0	99	38	75	66	0	0	0	1	0	9	0	0	0	6	28	12	0	0	0	0	351	0	66	0	0	59	107	0	0	632	0	0	0	6	23	0	0	2	2	0	0
eec9ef8105a0ee6c6f48e98770945577	135	0	30	114	17	171	1562	3108	149	0	1968	34	644	3151	1985	1738	314	3125	4281	31	1419	8199	0	23	94	1068	324	60	0	2710	56	2	17	4978	74	8697	1015	3144	298	3	558	32	420	3148	81	4687	474	921	640	461	231	722	185	3635	0	51	531	546	287	241	192	0	274	828	1181	947	506	1353	329	621	935	288	103	28	191	1910	0	1029	643	260	603	8	145	178	389	2999	13679	2328	358	494	1490	212	2070	1162	547	475	392	58	2176	0	194	236	475	23	342	34	316	411
53c49c9e8743bf4621222cd220af06ea	132	0	0	0	0	185	676	0	18	80	2395	0	0	367	0	0	7841	2210	0	824	0	0	0	0	5	0	709	0	0	1113	0	0	1	2	0	0	0	1	861	0	0	0	97	14	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3005	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	73	0	12	0	0	0	11	3481
e8d802ba0dc04f4f221b76e1fdac06a7	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17fc35e41cf3bdbc15e517bd0161dd1f	123	412	0	2980	1191	75	264	82	222	4004	773	545	684	1320	895	0	427	157	516	479	39	1122	0	24	329	137	0	291	7308	481	504	497	39	0	162	2	431	65	0	651	213	0	69	105	73	419	0	75	170	171	20	215	57	764	0	232	121	7	201	70	52	30	352	21	3205	99	243	163	326	37	21	975	1648	48	13	211	613	133	254	35	116	622	46	1274	0	12	125	73	117	434	1280	6146	13	842	23	92	51	141	104	63	97	722	2875	113	423	15	25	130
056eb6c73d599aeb4223977d4e21ae8b	108	1607	320	146	104	33	12	637	83	10	3	23	49	15	10	4	157	24	239	135	7	15	0	3	60	18	4	11	0	35	0	23	26	4	35	11	228	12	1	323	108	0	34	35	1689	51	42	6	21	98	7	7	0	19	261	85	2	2	15	5	7	43	5	11	24	32	459	10	62	16	8	4	33	47	0	8	242	10	227	6	8	147	7	12	15	150	17	7	0	168	245	312	42	163	42	10	51	17	42	1	5	10	285	11	59	0	8	30
2c625844ec8fa6858247b7bf409bfef7	104	0	0	60	117	0	11	0	0	0	13	0	0	0	48	39	0	63	0	21	2	0	0	0	38	3	27	5	0	24	0	0	74	4	15	6	0	9	22	0	0	0	25	31	158	15	34	8	84	0	50	110	153	0	0	49	0	1	0	13	0	0	14	31	19	24	13	0	0	29	7	10	77	6	0	0	0	3	0	7	0	16	3	10	0	45	0	0	2	156	0	79	0	0	0	6	0	3	95	33	0	16	3	4	0	0	3	16
520be7e240198642efe7d20abc93e436	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	64	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	203	0	0	0	0	0	10	0	0	0	0	0	0	0	5002	0	0	7	0	0	0	0	0	0	1383	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	1931	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
d357db85838fff01bb0d1990d17c7563	98	35489	0	598	157	3	0	214	0	10	4	210	0	20	5	40	22	538	413	4	30	2	399	24	2778	6	33	24	8026	0	11	68	236	12	1539	201	2	3	34	1016	783	2	210	483	54	185	0	5	417	126	76	54	47	16	469	0	16	67	128	12	6	24	21	76	6	10	58	4	57	26	15	59	0	286	1185	5	3898	4	71	8	343	42	89	345	0	8	14	9	146	120	4938	1174	45	2	2176	8	2	96	89	23	10	75	28	18	18	0	119	4492
d610d3d1b249f3f3a3098df5eaf28120	94	177	0	610	0	0	0	478	0	0	0	0	0	0	0	0	0	5	47	0	1	0	0	20	0	0	0	0	0	0	0	99	0	0	0	13	154	0	0	0	0	0	0	0	127	0	0	79	0	78	0	5	14	11	0	0	0	0	83	18	27	0	0	54	0	0	0	0	0	13	0	0	197	0	0	54	101	0	0	13	0	24	0	13	0	43	0	0	38	24	205	1181	0	0	0	2	0	0	0	0	0	33	0	0	236	6	0	0
7002af70d810efab718d64954dc7b60f	89	0	488	106	7991	0	1306	0	1	0	190	230	289	46	0	0	120	47	504	109	111	4847	5	0	146	0	66	0	0	2005	44	8	4	0	148	0	0	0	68	0	0	0	0	14953	15	1761	0	0	0	63	78	5	490	365	2033	23	766	0	9	0	0	799	0	0	31	0	174	0	0	34	0	0	450	41	59	0	794	0	0	0	0	30	48	0	0	530	1181	0	0	298	56	221	5619	418	0	0	0	93	53	0	0	0	1217	0	0	0	0	16008
41fd85f33d0b44569197e7aa8aba08d6	88	0	0	4	0	56	0	0	0	36	0	0	0	11	0	0	117	0	0	31	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	1	0	6	0	13	0	2	0	0	0	0	0	0	0	29	0	0	0	7	0	0	10	84	30	9	25	0	0	9	0	0	0	0	0	0	148	10	0	0	0	0	0	13	0	21	0	3	0	0	0	0	47	0	0	0	51	0	0	0	0	0	3	0
252231c329824b6cd9b0f1e3d7bbb443	85	0	2	17	0	12	0	0	0	0	4163	0	0	0	31	0	0	0	0	3	3	0	0	1	0	0	0	0	0	0	0	0	4	22	0	9	0	10	0	0	0	4	1	0	0	0	28	0	3	7	11	0	182	0	0	0	0	2	0	305	0	0	5	0	174	0	0	7	0	0	21	16	0	0	0	0	0	0	0	37	0	37	4	12	0	139	0	0	0	0	0	27	0	0	0	0	127	0	0	36	147	0	0	0	0	5	29	0
315c9b70311b903327807fbc57448d6d	80	6	0	0	0	3	0	0	4	5	14	0	0	0	0	0	0	3	0	58	4	0	0	0	1	4	0	0	0	0	0	0	11	0	8	0	0	0	0	0	0	0	30	29	0	0	0	0	0	67	0	7	16	4	0	0	0	0	144	2	0	0	0	0	0	0	0	14	21	5	26	0	0	0	0	0	0	5	0	0	40	1	0	0	0	0	0	50	0	0	153	0	0	0	0	4	157	0	5	0	7	2	0	0	0	0	0	0
8f95c54ac1f458a82470f3b52d1b5934	78	0	0	4	0	54	19	159	0	0	52	70	180	320	12	3	5	95	0	0	7	1527	140	4	7	17	4	27	113	38	7	0	13	2	9	0	0	0	5	2	9	0	34	0	0	0	6	0	13	26	237	19	13	747	334	7	0	0	94	2	4	0	102	53	37	61	6	0	0	46	35	67	0	0	12	0	82	24	178	2	4	9	17	10	0	2	168	12	4	76	260	10	0	125	13477	19	0	0	0	0	3	3	475	7	17	0	5940	0
6970cbbb09248464f9a7073704897cff	77	0	65	5	0	15	40	71	17	0	23	4	29	0	4	0	0	0	332	0	22	9049	47	29	3	19	0	0	0	88	0	1	88	0	6	0	0	2	0	1	0	0	0	0	0	13	1	0	0	0	0	0	0	162	1805	0	0	0	50	4	0	0	30	0	0	8	0	0	0	12	0	0	0	0	19	0	0	10	0	0	0	5	0	1	0	1	0	0	13	0	0	21	0	16	1272	0	0	0	0	0	0	0	0	0	0	0	0	0
571fcc7bd71b642823c29d601103cf50	73	0	0	23	0	18	42	0	4	3	0	0	0	4	0	0	0	73	0	12	0	0	0	0	0	2	6	0	0	99	0	0	2	8	2	7	0	5	5	0	0	0	0	30	0	2	0	2	0	98	21	0	4	0	0	0	0	3	46	0	0	0	0	0	0	2	0	11	0	0	5	7	0	0	0	0	0	0	0	12	2	7	3	0	0	8	0	6	0	0	31	48	0	0	10	3	171	0	0	0	2	0	15	0	0	0	8	0
a50dcb8bdb8a7a798b94f319e18d9502	70	0	0	124	3680	10	0	0	0	0	25	0	0	1	15	0	410	241	0	4	0	0	0	0	0	7	254	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	11	0	3	57	0	3	10	0	112	2109	0	0	0	0	0	0	8	7	0	0	2465	5	49	15	0	12	11	0	0	9	0	2	0	0	0	8	0	0	134	12	0	0	0	6	0	433	0	586	58	253	0	0	0	5	3	0	297	4	0	14	0	0	0	0	0	4199
1f1d24373d144c69d4be3eb7049924bf	69	0	0	0	27	0	152	0	0	0	0	0	0	8	0	0	44	0	0	47	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	44	93	0	0	0	0	11	18	0	0	0	0	0	0	0	0	0	0	0	20	20	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	93	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
